Time (Sec);S100;S1;S10;S11;S12;S13;S14;S15;S16;S17;S18;S19;S2;S20;S21;S22;S23;S24;S25;S26;S27;S28;S29;S3;S30;S32;S33;S34;S35;S36;S37;S38;S39;S4;S40;S41;S5;S6;S7;S8;S9;
5460.309806666679;100.0;99.91584639999998;99.91347839999996;99.87400959999998;99.87286559999997;99.74573119999994;99.74573119999994;99.87286559999997;99.87286559999997;99.74573119999994;99.74573119999994;99.6185967999999;99.91584639999998;99.6185967999999;99.38891199999985;99.49146239999988;99.49146239999988;99.6185967999999;99.6185967999999;99.6185967999999;99.74573119999994;99.74573119999994;99.87286559999997;99.91584639999998;99.87286559999997;99.87400959999998;99.87400959999998;99.87400959999998;99.87400959999998;99.87400959999998;99.87400959999998;99.87400959999998;99.87400959999998;99.91584639999998;99.6185967999999;99.6185967999999;99.91584639999998;99.91584639999998;99.91584639999998;99.91584639999998;99.91584639999998;
5460.340177333345;100.0;99.91584639999998;99.91347839999996;99.87400959999998;99.87286559999997;99.74573119999994;99.74573119999994;99.87286559999997;99.87286559999997;99.74573119999994;99.74573119999994;99.6185967999999;99.91584639999998;99.6185967999999;99.38891199999985;99.49146239999988;99.49146239999988;99.6185967999999;99.6185967999999;99.6185967999999;99.74573119999994;99.74573119999994;99.87286559999997;99.91584639999998;99.87286559999997;99.87400959999998;99.87400959999998;99.87400959999998;99.87400959999998;99.87400959999998;99.87400959999998;99.87400959999998;99.87400959999998;99.91584639999998;99.6185967999999;99.6185967999999;99.91584639999998;99.91584639999998;99.91584639999998;99.91584639999998;99.91584639999998;
5460.341266666679;100.0;99.91584639999998;99.91347839999996;99.87400959999998;99.87286559999997;99.74573119999994;99.74573119999994;99.87286559999997;99.87286559999997;99.74573119999994;99.74573119999994;99.6185967999999;99.91584639999998;99.6185967999999;99.38090399999984;99.49146239999988;99.49146239999988;99.6185967999999;99.6185967999999;99.6185967999999;99.74573119999994;99.74573119999994;99.87286559999997;99.91584639999998;99.87286559999997;99.87400959999998;99.87400959999998;99.87400959999998;99.87400959999998;99.87400959999998;99.87400959999998;99.87400959999998;99.87400959999998;99.91584639999998;99.6185967999999;99.6185967999999;99.91584639999998;99.91584639999998;99.91584639999998;99.91584639999998;99.91584639999998;
5460.341266666679;100.0;99.91584639999998;99.91347839999996;99.87400959999998;99.87286559999997;99.74573119999994;99.74573119999994;99.87286559999997;99.87286559999997;99.74573119999994;99.74573119999994;99.6185967999999;99.91584639999998;99.6185967999999;99.36432799999984;99.49146239999988;99.49146239999988;99.6185967999999;99.6185967999999;99.6185967999999;99.74573119999994;99.74573119999994;99.87286559999997;99.91584639999998;99.87286559999997;99.87400959999998;99.87400959999998;99.87400959999998;99.87400959999998;99.87400959999998;99.87400959999998;99.87400959999998;99.87400959999998;99.91584639999998;99.6185967999999;99.6185967999999;99.91584639999998;99.91584639999998;99.91584639999998;99.91584639999998;99.91584639999998;
5520.000000000012;100.0;99.91584639999998;99.91347839999996;99.87400959999998;99.87286559999997;99.74573119999994;99.74573119999994;99.87286559999997;99.87286559999997;99.74573119999994;99.74573119999994;99.6185967999999;99.91584639999998;99.6185967999999;99.36432799999984;99.49146239999988;99.49146239999988;99.6185967999999;99.6185967999999;99.6185967999999;99.74573119999994;99.74573119999994;99.87286559999997;99.91584639999998;99.87286559999997;99.87400959999998;99.87400959999998;99.87400959999998;99.87400959999998;99.87400959999998;99.87400959999998;99.87400959999998;99.87400959999998;99.91584639999998;99.6185967999999;99.6185967999999;99.91584639999998;99.91584639999998;99.91584639999998;99.91584639999998;99.91584639999998;
5580.000000000012;100.0;99.91584639999998;99.91347839999996;99.87400959999998;99.87286559999997;99.74573119999994;99.74573119999994;99.87286559999997;99.87286559999997;99.74573119999994;99.74573119999994;99.6185967999999;99.91584639999998;99.6185967999999;99.36432799999984;99.49146239999988;99.49146239999988;99.6185967999999;99.6185967999999;99.6185967999999;99.74573119999994;99.74573119999994;99.87286559999997;99.91584639999998;99.87286559999997;99.87400959999998;99.87400959999998;99.87400959999998;99.87400959999998;99.87400959999998;99.87400959999998;99.87400959999998;99.87400959999998;99.91584639999998;99.6185967999999;99.6185967999999;99.91584639999998;99.91584639999998;99.91584639999998;99.91584639999998;99.91584639999998;
5640.000000000012;100.0;99.91584639999998;99.91347839999996;99.87400959999998;99.87286559999997;99.74573119999994;99.74573119999994;99.87286559999997;99.87286559999997;99.74573119999994;99.74573119999994;99.6185967999999;99.91584639999998;99.6185967999999;99.36432799999984;99.49146239999988;99.49146239999988;99.6185967999999;99.6185967999999;99.6185967999999;99.74573119999994;99.74573119999994;99.87286559999997;99.91584639999998;99.87286559999997;99.87400959999998;99.87400959999998;99.87400959999998;99.87400959999998;99.87400959999998;99.87400959999998;99.87400959999998;99.87400959999998;99.91584639999998;99.6185967999999;99.6185967999999;99.91584639999998;99.91584639999998;99.91584639999998;99.91584639999998;99.91584639999998;
5700.000000000012;100.0;99.91584639999998;99.91347839999996;99.87400959999998;99.87286559999997;99.74573119999994;99.74573119999994;99.87286559999997;99.87286559999997;99.74573119999994;99.74573119999994;99.6185967999999;99.91584639999998;99.6185967999999;99.36432799999984;99.49146239999988;99.49146239999988;99.6185967999999;99.6185967999999;99.6185967999999;99.74573119999994;99.74573119999994;99.87286559999997;99.91584639999998;99.87286559999997;99.87400959999998;99.87400959999998;99.87400959999998;99.87400959999998;99.87400959999998;99.87400959999998;99.87400959999998;99.87400959999998;99.91584639999998;99.6185967999999;99.6185967999999;99.91584639999998;99.91584639999998;99.91584639999998;99.91584639999998;99.91584639999998;
5760.000000000012;100.0;99.91584639999998;99.91347839999996;99.87400959999998;99.87286559999997;99.74573119999994;99.74573119999994;99.87286559999997;99.87286559999997;99.74573119999994;99.74573119999994;99.6185967999999;99.91584639999998;99.6185967999999;99.36432799999984;99.49146239999988;99.49146239999988;99.6185967999999;99.6185967999999;99.6185967999999;99.74573119999994;99.74573119999994;99.87286559999997;99.91584639999998;99.87286559999997;99.87400959999998;99.87400959999998;99.87400959999998;99.87400959999998;99.87400959999998;99.87400959999998;99.87400959999998;99.87400959999998;99.91584639999998;99.6185967999999;99.6185967999999;99.91584639999998;99.91584639999998;99.91584639999998;99.91584639999998;99.91584639999998;
5820.000000000012;100.0;99.91584639999998;99.91347839999996;99.87400959999998;99.87286559999997;99.74573119999994;99.74573119999994;99.87286559999997;99.87286559999997;99.74573119999994;99.74573119999994;99.6185967999999;99.91584639999998;99.6185967999999;99.36432799999984;99.49146239999988;99.49146239999988;99.6185967999999;99.6185967999999;99.6185967999999;99.74573119999994;99.74573119999994;99.87286559999997;99.91584639999998;99.87286559999997;99.87400959999998;99.87400959999998;99.87400959999998;99.87400959999998;99.87400959999998;99.87400959999998;99.87400959999998;99.87400959999998;99.91584639999998;99.6185967999999;99.6185967999999;99.91584639999998;99.91584639999998;99.91584639999998;99.91584639999998;99.91584639999998;
5880.000000000012;100.0;99.91584639999998;99.91347839999996;99.87400959999998;99.87286559999997;99.74573119999994;99.74573119999994;99.87286559999997;99.87286559999997;99.74573119999994;99.74573119999994;99.6185967999999;99.91584639999998;99.6185967999999;99.36432799999984;99.49146239999988;99.49146239999988;99.6185967999999;99.6185967999999;99.6185967999999;99.74573119999994;99.74573119999994;99.87286559999997;99.91584639999998;99.87286559999997;99.87400959999998;99.87400959999998;99.87400959999998;99.87400959999998;99.87400959999998;99.87400959999998;99.87400959999998;99.87400959999998;99.91584639999998;99.6185967999999;99.6185967999999;99.91584639999998;99.91584639999998;99.91584639999998;99.91584639999998;99.91584639999998;
5940.000000000012;100.0;99.91584639999998;99.91347839999996;99.87400959999998;99.87286559999997;99.74573119999994;99.74573119999994;99.87286559999997;99.87286559999997;99.74573119999994;99.74573119999994;99.6185967999999;99.91584639999998;99.6185967999999;99.36432799999984;99.49146239999988;99.49146239999988;99.6185967999999;99.6185967999999;99.6185967999999;99.74573119999994;99.74573119999994;99.87286559999997;99.91584639999998;99.87286559999997;99.87400959999998;99.87400959999998;99.87400959999998;99.87400959999998;99.87400959999998;99.87400959999998;99.87400959999998;99.87400959999998;99.91584639999998;99.6185967999999;99.6185967999999;99.91584639999998;99.91584639999998;99.91584639999998;99.91584639999998;99.91584639999998;
6000.000000000012;100.0;99.91584639999998;99.91347839999996;99.87400959999998;99.87286559999997;99.74573119999994;99.74573119999994;99.87286559999997;99.87286559999997;99.74573119999994;99.74573119999994;99.6185967999999;99.91584639999998;99.6185967999999;99.36432799999984;99.49146239999988;99.49146239999988;99.6185967999999;99.6185967999999;99.6185967999999;99.74573119999994;99.74573119999994;99.87286559999997;99.91584639999998;99.87286559999997;99.87400959999998;99.87400959999998;99.87400959999998;99.87400959999998;99.87400959999998;99.87400959999998;99.87400959999998;99.87400959999998;99.91584639999998;99.6185967999999;99.6185967999999;99.91584639999998;99.91584639999998;99.91584639999998;99.91584639999998;99.91584639999998;
6060.000000000012;100.0;99.91584639999998;99.91347839999996;99.87400959999998;99.87286559999997;99.74573119999994;99.74573119999994;99.87286559999997;99.87286559999997;99.74573119999994;99.74573119999994;99.6185967999999;99.91584639999998;99.6185967999999;99.36432799999984;99.49146239999988;99.49146239999988;99.6185967999999;99.6185967999999;99.6185967999999;99.74573119999994;99.74573119999994;99.87286559999997;99.91584639999998;99.87286559999997;99.87400959999998;99.87400959999998;99.87400959999998;99.87400959999998;99.87400959999998;99.87400959999998;99.87400959999998;99.87400959999998;99.91584639999998;99.6185967999999;99.6185967999999;99.91584639999998;99.91584639999998;99.91584639999998;99.91584639999998;99.91584639999998;
6120.000000000012;100.0;99.91584639999998;99.91347839999996;99.87400959999998;99.87286559999997;99.74573119999994;99.74573119999994;99.87286559999997;99.87286559999997;99.74573119999994;99.74573119999994;99.6185967999999;99.91584639999998;99.6185967999999;99.36432799999984;99.49146239999988;99.49146239999988;99.6185967999999;99.6185967999999;99.6185967999999;99.74573119999994;99.74573119999994;99.87286559999997;99.91584639999998;99.87286559999997;99.87400959999998;99.87400959999998;99.87400959999998;99.87400959999998;99.87400959999998;99.87400959999998;99.87400959999998;99.87400959999998;99.91584639999998;99.6185967999999;99.6185967999999;99.91584639999998;99.91584639999998;99.91584639999998;99.91584639999998;99.91584639999998;
6180.000000000012;100.0;99.91584639999998;99.91347839999996;99.87400959999998;99.87286559999997;99.74573119999994;99.74573119999994;99.87286559999997;99.87286559999997;99.74573119999994;99.74573119999994;99.6185967999999;99.91584639999998;99.6185967999999;99.36432799999984;99.49146239999988;99.49146239999988;99.6185967999999;99.6185967999999;99.6185967999999;99.74573119999994;99.74573119999994;99.87286559999997;99.91584639999998;99.87286559999997;99.87400959999998;99.87400959999998;99.87400959999998;99.87400959999998;99.87400959999998;99.87400959999998;99.87400959999998;99.87400959999998;99.91584639999998;99.6185967999999;99.6185967999999;99.91584639999998;99.91584639999998;99.91584639999998;99.91584639999998;99.91584639999998;
6240.000000000012;100.0;99.91584639999998;99.91347839999996;99.87400959999998;99.87286559999997;99.74573119999994;99.74573119999994;99.87286559999997;99.87286559999997;99.74573119999994;99.74573119999994;99.6185967999999;99.91584639999998;99.6185967999999;99.36432799999984;99.49146239999988;99.49146239999988;99.6185967999999;99.6185967999999;99.6185967999999;99.74573119999994;99.74573119999994;99.87286559999997;99.91584639999998;99.87286559999997;99.87400959999998;99.87400959999998;99.87400959999998;99.87400959999998;99.87400959999998;99.87400959999998;99.87400959999998;99.87400959999998;99.91584639999998;99.6185967999999;99.6185967999999;99.91584639999998;99.91584639999998;99.91584639999998;99.91584639999998;99.91584639999998;
6300.000000000012;100.0;99.91584639999998;99.91347839999996;99.87400959999998;99.87286559999997;99.74573119999994;99.74573119999994;99.87286559999997;99.87286559999997;99.74573119999994;99.74573119999994;99.6185967999999;99.91584639999998;99.6185967999999;99.36432799999984;99.49146239999988;99.49146239999988;99.6185967999999;99.6185967999999;99.6185967999999;99.74573119999994;99.74573119999994;99.87286559999997;99.91584639999998;99.87286559999997;99.87400959999998;99.87400959999998;99.87400959999998;99.87400959999998;99.87400959999998;99.87400959999998;99.87400959999998;99.87400959999998;99.91584639999998;99.6185967999999;99.6185967999999;99.91584639999998;99.91584639999998;99.91584639999998;99.91584639999998;99.91584639999998;
6360.000000000012;100.0;99.91584639999998;99.91347839999996;99.87400959999998;99.87286559999997;99.74573119999994;99.74573119999994;99.87286559999997;99.87286559999997;99.74573119999994;99.74573119999994;99.6185967999999;99.91584639999998;99.6185967999999;99.36432799999984;99.49146239999988;99.49146239999988;99.6185967999999;99.6185967999999;99.6185967999999;99.74573119999994;99.74573119999994;99.87286559999997;99.91584639999998;99.87286559999997;99.87400959999998;99.87400959999998;99.87400959999998;99.87400959999998;99.87400959999998;99.87400959999998;99.87400959999998;99.87400959999998;99.91584639999998;99.6185967999999;99.6185967999999;99.91584639999998;99.91584639999998;99.91584639999998;99.91584639999998;99.91584639999998;
6360.026666666679;100.0;99.91574639999997;99.91337839999996;99.87400959999998;99.87286559999997;99.74573119999994;99.74573119999994;99.87286559999997;99.87286559999997;99.74573119999994;99.74573119999994;99.6185967999999;99.91574639999997;99.6185967999999;99.36432799999984;99.49146239999988;99.49146239999988;99.6185967999999;99.6185967999999;99.6185967999999;99.74573119999994;99.74573119999994;99.87286559999997;99.91574639999997;99.87286559999997;99.87400959999998;99.87400959999998;99.87400959999998;99.87400959999998;99.87400959999998;99.87400959999998;99.87400959999998;99.87400959999998;99.91574639999997;99.6185967999999;99.6185967999999;99.91574639999997;99.91574639999997;99.91574639999997;99.91574639999997;99.91574639999997;
6360.026666666679;100.0;99.89917039999997;99.91337839999996;99.87400959999998;99.87286559999997;99.74573119999994;99.74573119999994;99.87286559999997;99.87286559999997;99.74573119999994;99.74573119999994;99.6185967999999;99.89917039999997;99.6185967999999;99.36432799999984;99.49146239999988;99.49146239999988;99.6185967999999;99.6185967999999;99.6185967999999;99.74573119999994;99.74573119999994;99.87286559999997;99.89917039999997;99.87286559999997;99.87400959999998;99.87400959999998;99.87400959999998;99.87400959999998;99.87400959999998;99.87400959999998;99.87400959999998;99.87400959999998;99.89917039999997;99.6185967999999;99.6185967999999;99.89917039999997;99.89917039999997;99.89917039999997;99.89917039999997;99.89917039999997;
6360.026666666679;100.0;99.89917039999997;99.89632879999995;99.87400959999998;99.87286559999997;99.74573119999994;99.74573119999994;99.87286559999997;99.87286559999997;99.74573119999994;99.74573119999994;99.6185967999999;99.89917039999997;99.6185967999999;99.36432799999984;99.49146239999988;99.49146239999988;99.6185967999999;99.6185967999999;99.6185967999999;99.74573119999994;99.74573119999994;99.87286559999997;99.89917039999997;99.87286559999997;99.87400959999998;99.87400959999998;99.87400959999998;99.87400959999998;99.87400959999998;99.87400959999998;99.87400959999998;99.87400959999998;99.89917039999997;99.6185967999999;99.6185967999999;99.89917039999997;99.89917039999997;99.89917039999997;99.89917039999997;99.89917039999997;
6360.0581266666795;100.0;99.89917039999997;99.89632879999995;99.86600159999998;99.87286559999997;99.74573119999994;99.74573119999994;99.87286559999997;99.87286559999997;99.74573119999994;99.74573119999994;99.6185967999999;99.89917039999997;99.6185967999999;99.36432799999984;99.49146239999988;99.49146239999988;99.6185967999999;99.6185967999999;99.6185967999999;99.74573119999994;99.74573119999994;99.87286559999997;99.89917039999997;99.87286559999997;99.86600159999998;99.86600159999998;99.86600159999998;99.86600159999998;99.86600159999998;99.86600159999998;99.86600159999998;99.86600159999998;99.89917039999997;99.6185967999999;99.6185967999999;99.89917039999997;99.89917039999997;99.89917039999997;99.89917039999997;99.89917039999997;
6360.0581266666795;100.0;99.89917039999997;99.89632879999995;99.84895199999997;99.87286559999997;99.74573119999994;99.74573119999994;99.87286559999997;99.87286559999997;99.74573119999994;99.74573119999994;99.6185967999999;99.89917039999997;99.6185967999999;99.36432799999984;99.49146239999988;99.49146239999988;99.6185967999999;99.6185967999999;99.6185967999999;99.74573119999994;99.74573119999994;99.87286559999997;99.89917039999997;99.87286559999997;99.84895199999997;99.84895199999997;99.84895199999997;99.84895199999997;99.84895199999997;99.84895199999997;99.84895199999997;99.84895199999997;99.89917039999997;99.6185967999999;99.6185967999999;99.89917039999997;99.89917039999997;99.89917039999997;99.89917039999997;99.89917039999997;
6360.059216000013;100.0;99.89917039999997;99.89632879999995;99.84895199999997;99.87286559999997;99.74573119999994;99.74573119999994;99.87286559999997;99.87286559999997;99.74573119999994;99.74573119999994;99.6185967999999;99.89917039999997;99.6185967999999;99.36432799999984;99.49146239999988;99.49146239999988;99.6185967999999;99.6185967999999;99.6185967999999;99.74573119999994;99.74573119999994;99.87286559999997;99.89917039999997;99.86462879999996;99.84895199999997;99.84895199999997;99.84895199999997;99.84895199999997;99.84895199999997;99.84895199999997;99.84895199999997;99.84895199999997;99.89917039999997;99.6185967999999;99.6185967999999;99.89917039999997;99.89917039999997;99.89917039999997;99.89917039999997;99.89917039999997;
